id,source_id,babe_url,lib_url,babe_title,lib_title,title_distance,babe_title_len,lib_title_len,content_distance,babe_content_len,lib_content_len,
b0a403c5b957d368b92881a215edcc26,,https://womantalk.com/article/1260/celeb-bffs-we-wish-we-were-part-of,https://www.womantalk.comentertainment/articles/celeb-bffs-we-wish-we-were-part-of-A7JJD,Celeb BFFs We Wish We Were Part Of,Celeb BFFs We Wish We Were Part Of - Womantalk,12,34,46,250,1781,1531,
c79b9c6bdc183dbf7dccf70df7917139,,https://womantalk.com/article/1281/masalah-pakaian-yang-dihadapi-si-tubuh-mungil,https://www.womantalk.comfashion/articles/masalah-pakaian-yang-dihadapi-si-tubuh-mungil-D5g4x,Masalah Pakaian Yang Dihadapi Si Tubuh Mungil,Masalah Pakaian Yang Dihadapi Si Tubuh Mungil - Womantalk,12,45,57,75,1302,1227,
0652d5ff14cf07a8b5641ae15f25dbf5,,https://womantalk.com/article/1250/15-ide-untuk-kencan-pertama-tak-terlupakan,https://www.womantalk.comrelationship/articles/15-ide-untuk-kencan-pertama-tak-terlupakan-xvr2x,15 Ide Untuk Kencan Pertama Tak Terlupakan,15 Ide Untuk Kencan Pertama Tak Terlupakan - Womantalk,12,42,54,0,4702,4702,
23dbd6797124446e1764443d6a5b980d,,https://womantalk.com/article/1197/yuk-mampir-ke-sumur-cepat-jodoh-di-cirebon,https://www.womantalk.comtravel/articles/yuk-mampir-ke-sumur-cepat-jodoh-di-cirebon-DEKXx,"Yuk, Mampir ke Sumur Cepat Jodoh di Cirebon!","Yuk, Mampir ke Sumur Cepat Jodoh di Cirebon! - Womantalk",12,44,56,0,2193,2193,
c635a8a14babe5bae940dbeae0f105cb,,https://womantalk.com/gadget-tech/articles/5-fakta-seru-pengguna-uber-di-malam-pergantian-tahun-yz5zq?utm_campaign=content_distribution%26utm_medium=rss_feed%26utm_source=babe%26utm_content=Gadget%26Tech=%26utm_term=,https://www.womantalk.comgadget-tech/articles/5-fakta-seru-pengguna-uber-di-malam-pergantian-tahun-yz5zq,5 Fakta Seru Pengguna Uber Di Malam Pergantian Tahun,5 Fakta Seru Pengguna Uber Di Malam Pergantian Tahun - Womantalk,12,52,64,31,1232,1201,
bc241dc7c304a359ea95018c2095e434,,http://travel.tribunnews.com/2016/09/22/miris-kehidupan-beruang-kutub-terancam-punah-ini-sebabnya,http://travel.tribunnews.com/2016/09/22/miris-kehidupan-beruang-kutub-terancam-punah-ini-sebabnya,"Miris! Kehidupan Beruang Kutub Terancam Punah, Ini Sebabnya","Miris! Kehidupan Beruang Kutub Terancam Punah, Ini Sebabnya - TribunTravel.com",19,59,78,1478,2541,1063,
e0bf75e193606dde5f2a136d66208883,,https://fashion.babe.news/abfda6/hot-gigi-hadid-gandeng-tommy-hilfiger/?utm_source=BaBe%20App&utm_medium=Article&utm_campaign=Artikel%20BaBe,https://fashion.babe.news/,HOT! Gigi Hadid Gandeng Tommy Hilfiger,HOT! Gigi Hadid Gandeng Tommy Hilfiger,0,38,38,148,1552,1677,
582c1c5c80ee191aab4c1ea50b63b8c4,,http://sumutpos.co/kereta-api-tabrak-truk-pengangkut-kertas/,http://sumutpos.co/2016/09/22/kereta-api-tabrak-truk-pengangkut-kertas/,Kereta Api Tabrak Truk Pengangkut Kertas,Kereta Api Tabrak Truk Pengangkut Kertas,0,40,40,517,1346,829,
9201f1bffc6d5c7626bf3df53d310e8d,,http://boykepedia.com/pages/gaya-hidup/368/ini-penyebab-dan-cara-mencegah-penyakit-seksual-,http://boykepedia.com/pages/gaya-hidup/368/ini-penyebab-dan-cara-mencegah-penyakit-seksual,Ini Penyebab dan Cara Mencegah Penyakit Seksual !,Ini Penyebab dan Cara Mencegah Penyakit Seksual !,0,49,49,130,2720,2694,
ebfde5ff3285e2fb92440674e80a1095,,http://boykepedia.com/pages/mitos-fakta/372/benarkah-kista-tidak-dapat-disembuhkan,http://boykepedia.com/pages/mitos-fakta/372/benarkah-kista-tidak-dapat-disembuhkan-,Benarkah Kista Tidak Dapat Disembuhkan?,Benarkah Kista Tidak Dapat Disembuhkan?,0,39,39,297,2297,2000,
fc965eae01f470eb8def9656622f9fb3,,http://boykepedia.com/pages/dailytips/357/makanan-ini-bisa-meratakan-perut-anda-dalam-tujuh-hari,http://boykepedia.com/pages/dailytips/357/makanan-ini-bisa-meratakan-perut-anda-dalam-tujuh-hari,Makanan Ini Bisa Meratakan Perut Anda Dalam Tujuh Hari,Makanan Ini Bisa Meratakan Perut Anda Dalam Tujuh Hari,0,54,54,112,1541,1429,
21e7e53401e80c6c46fef06229b5f669,,http://style.tribunnews.com/2016/09/26/film-jumanji-bocorkan-foto-foto-penampilan-karen-gillan-yang-tampak-seperti-lara-croft,http://style.tribunnews.com/2016/09/26/film-jumanji-bocorkan-foto-foto-penampilan-karen-gillan-yang-tampak-seperti-lara-croft,Film Jumanji Bocorkan Foto-foto Penampilan Karen Gillan yang Tampak Seperti Lara Croft,Film Jumanji Bocorkan Foto-foto Penampilan Karen Gillan yang Tampak Seperti Lara Croft - TribunStyle.com,18,86,104,202,1456,1254,
60cf877196d12e716e7d66791007d904,,https://humor.babe.news/35b260/meme-kocak-brad-pitt-dan-angelina-jolie/?utm_source=BaBe%20App&utm_medium=Article&utm_campaign=Artikel%20BaBe,https://humor.babe.news/,7 Meme Paling Kocak Cerai Brad Pitt dan Angelina Jolie,7 Meme Paling Kocak Cerai Brad Pitt dan Angelina Jolie,0,54,54,285,886,760,
64ad0c5591491af5c0f19882bbc84d0c,,http://jalandamai.org/pesantren-bercahaya-indonesia-berjaya.html,http://jalandamai.org/pesantren-bercahaya-indonesia-berjaya.html,"Pesantren Bercahaya, Indonesia Berjaya","Pesantren Bercahaya, Indonesia Berjaya - Jalan Damai",14,38,52,22,8369,8347,
6e80c254a0182506fd5b9fae3e5845e7,,https://muslim.or.id/28773-macam-macam-lafal-salam-3.html,,Macam-Macam Lafal Salam (3),Macam-Macam Lafal Salam (3),0,27,27,1476,3674,2198,
0679b87c66c205354c5a58e5382cacc8,,http://www.lensapapua.com/hukum-kriminal/dak-untuk-sinkronisasi-pembangunan-fisik/,http://www.lensapapua.com/hukum-kriminal/dak-untuk-sinkronisasi-pembangunan-fisik/,DAK Untuk Sinkronisasi Pembangunan Fisik,DAK Untuk Sinkronisasi Pembangunan Fisik,0,40,40,21,1211,1190,
7a6526f4f282e0b5401a1ae237757647,,http://www.sociolla.com/journal/top-picks/produk-blush-warna-warni,,5 Pilihan Blush Warna-Warni Yang Bisa Anda Coba,,0,47,0,0,4468,0,
f57d98aa6447f785a23c4a62fa71d2d1,,http://lampung.antaranews.com/berita/292521/pemkab-waykanan-beri-pelatihan-sulam-usus,,Pemkab Waykanan beri pelatihan sulam usus,Pemkab Waykanan beri pelatihan sulam usus - ANTARA News Lampung,22,41,63,639,1961,2577,
88e82c621958df5e227dd513b350da34,,http://translampung.com/wisata-muncak-teropong-laut-ajang-selfi-ria-para-remaja/,http://translampung.com/wisata-muncak-teropong-laut-ajang-selfi-ria-para-remaja/,Wisata Muncak Teropong Laut Ajang Selfi Ria Para Remaja,Wisata Muncak Teropong Laut Ajang Selfi Ria Para Remaja - Trans Lampung,16,55,71,241,2245,2004,
cc2c4405d52413df1219ddb72da065b9,,http://www.nttonlinenow.com/new-2016/2016/10/05/22-anak-muda-dari-11-propinsi-lolos-sebagai-kandidat-menteri/,http://www.nttonlinenow.com/new-2016/2016/10/05/22-anak-muda-dari-11-propinsi-lolos-sebagai-kandidat-menteri/,22 Anak Muda dari 11 Propinsi Lolos Sebagai Kandidat Menteri,22 Anak Muda dari 11 Propinsi Lolos Sebagai Kandidat Menteri – NTTONLINE,12,60,72,489,2771,2282,
f15325eb5f4d1132b6c9dfdc924bfad1,,http://www.nttonlinenow.com/new-2016/2016/11/07/nikodemus-rihi-heke-pimpin-golkar-sarai/,http://www.nttonlinenow.com/new-2016/2016/11/07/nikodemus-rihi-heke-pimpin-golkar-sarai/,Nikodemus Rihi Heke Pimpin Golkar Sarai,Nikodemus Rihi Heke Pimpin Golkar Sarai – NTTONLINE,12,39,51,284,3987,3703,
1cefb2219fe42c4c179212f654f2570f,,http://www.nttonlinenow.com/new-2016/2016/10/10/golkar-satar-mese-utara-usai-dikukuhkan-diwajibkan-30-persen-kuota-perempuan/,http://www.nttonlinenow.com/new-2016/2016/10/10/golkar-satar-mese-utara-usai-dikukuhkan-diwajibkan-30-persen-kuota-perempuan/,"Golkar Satar Mese Utara Usai Dikukuhkan, Diwajibkan 30 Persen Kuota Perempuan","Golkar Satar Mese Utara Usai Dikukuhkan, Diwajibkan 30 Persen Kuota Perempuan – NTTONLINE",12,77,89,221,1312,1091,
2f58b7082cfc618d35b09f006bc89f5a,,http://www.harianpilar.com/2016/10/05/menutupi-aib-pasutri-buang-bayi/,http://www.harianpilar.com/2016/10/05/menutupi-aib-pasutri-buang-bayi/,"Menutupi Aib, Pasutri Buang Bayi","Menutupi Aib, Pasutri Buang Bayi",0,32,32,195,2652,2457,
4ff1f511ddd20fadcc50d1f151144755,,https://unik.babe.news/eba670/orang-ini-tidak-pernah-tidur-sedetik-pun/?utm_source=BaBe%20App&utm_medium=Article&utm_campaign=Artikel%20BaBe,https://unik.babe.news/,"GILA! Selama 40 Tahun, Orang Ini Tidak Pernah Tidur Sedetik Pun","GILA! Selama 40 Tahun, Orang Ini Tidak Pernah Tidur Sedetik Pun",0,63,63,148,1686,1811,
4e1c1e5b800072c59aa3c18ae9b9cc1b,,http://www.playcubic.com/ini-alasannya-kenapa-banyak-pemain-pokemon-go-pensiun-dini/,http://www.playcubic.com/ini-alasannya-kenapa-banyak-pemain-pokemon-go-pensiun-dini/,Ini Alasannya Kenapa Banyak Pemain Pokemon GO Pensiun Dini,Ini Alasannya Kenapa Banyak Pemain Pokemon GO Pensiun Dini - Playcubic,12,58,70,0,1106,1106,
b377be780a4cfc2ebadce8dac5026436,,http://www.lampungpagi.com/read-3-4614-2016-10-11-propam-dalami-kasus-keterlibatan-kps-terima-duit-dari-akiong.html,http://www.lampungpagi.com/read-3-4614-2016-10-11-propam-dalami-kasus-keterlibatan-kps-terima-duit-dari-akiong.html,Propam Dalami Kasus Keterlibatan KPS Terima Duit dari Akiong,Propam Dalami Kasus Keterlibatan KPS Terima Duit dari Akiong,0,60,60,95,1471,1376,
70595ddc679311bf63d4fedd857a2162,,http://www.bantenpos.co/arsip/2016/11/ditemukan-tak-bernyawa-ayah-ferdi-pingsan/,http://www.bantenpos.co/arsip/2016/11/ditemukan-tak-bernyawa-ayah-ferdi-pingsan/,"Ditemukan Tak Bernyawa, Ayah Ferdi Pingsan","Ditemukan Tak Bernyawa, Ayah Ferdi Pingsan",0,42,42,0,963,963,
88a9f919cc6bda9324d5ae8b7527a932,,http://bantenterkini.com/ini-visi-misi-rano-mulya-untuk-banten/,,Ini Visi Misi Rano-Mulya Untuk Banten,,0,37,0,0,2305,0,
7cfd09e3dac89f40d1c5884bcabf8c8b,,http://www.acehtrend.co/terkait-ijazah-roni-kmpa-nilai-gakkumdu-pidie-asbun/,http://www.acehtrend.co/terkait-ijazah-roni-kmpa-nilai-gakkumdu-pidie-asbun/,"Terkait Ijazah Roni, KMPA Nilai Gakkumdu Pidie Asbun","Terkait Ijazah Roni, KMPA Nilai Gakkumdu Pidie Asbun",0,52,52,0,3241,3241,
6cf80aa58fa0bfb83319a09a116949f8,,http://www.acehtrend.co/40-menit-perbincangan-irwandi-nova-di-udara/,http://www.acehtrend.co/40-menit-perbincangan-irwandi-nova-di-udara/,40 Menit Perbincangan Irwandi – Nova di Udara,40 Menit Perbincangan Irwandi – Nova di Udara,0,45,45,0,2782,2782,
b782f108c41ec16db144e34422b14e45,,http://porossulbar.com/mobil-kontributor-mnc-media-dilempari-batu/,http://porossulbar.com/mobil-kontributor-mnc-media-dilempari-batu/,Mobil Kontributor MNC Media Dilempari Batu,Mobil Kontributor MNC Media Dilempari Batu,0,42,42,138,3044,2906,
9a0ef69b30d28a23e95ad811f09f5cec,,http://makassar.antaranews.com/berita/77992/ombudsman-periksa-disbun-sulbar-terkait-penetapan-tbs,,Ombudsman periksa Disbun Sulbar terkait penetapan tbs,Ombudsman periksa Disbun Sulbar terkait penetapan tbs - ANTARA News Makassar - ANTARA News Makassar - Berita Terkini Makassar,72,53,125,398,1943,2318,
112e0cab111e954cce1bb26e156fa057,,http://makassar.antaranews.com/berita/77909/nurdin-halid-sebut-rapimda-kebangkitan-golkar-sulsel,,Nurdin Halid sebut rapimda kebangkitan Golkar Sulsel,Nurdin Halid sebut rapimda kebangkitan Golkar Sulsel - ANTARA News Makassar - ANTARA News Makassar - Berita Terkini Makassar,72,52,124,319,3161,3458,
4d2d1e5f49a03ccb747f54944373f949,,http://www.harianpapua.com/lakukan-penyalahgunaan-izin-tinggal-imigrasi-timika-pulangkan-emapt-warga-tiongkok/,http://www.harianpapua.com/lakukan-penyalahgunaan-izin-tinggal-imigrasi-timika-pulangkan-emapt-warga-tiongkok/,"Lakukan Penyalahgunaan Izin Tinggal, Imigrasi Timika Pulangkan Empat Warga Tiongkok","Lakukan Penyalahgunaan Izin Tinggal, Imigrasi Timika Pulangkan Empat Warga Tiongkok – Harian Papua",15,83,98,16,1144,1128,
bf186cf96d9946ad495a2352ea262000,,http://beritasumut.com/hiburan/BookkMyShow-Rilis-5-Film-Ben-Affleck-dengan-Pendapatan-Tertinggi,http://beritasumut.com/hiburan/BookkMyShow-Rilis-5-Film-Ben-Affleck-dengan-Pendapatan-Tertinggi,BookkMyShow Rilis 5 Film Ben Affleck dengan Pendapatan Tertinggi,BookkMyShow Rilis 5 Film Ben Affleck dengan Pendapatan Tertinggi Portal Berita Sumatera Utara,29,64,93,139,2897,2758,
e16f485c4290b1c5a6d7805964405307,,http://www.kalimantanpost.com/bupati-tinjau-pabrik-wood-pellet/,,Bupati Tinjau Pabrik Wood Pellet,Bupati Tinjau Pabrik Wood Pellet – Kalimantan Post,18,32,50,46,1804,1758,
a3889519f1d0eb3f7b108cd8d90d79bf,,http://www.kalimantanpost.com/guru-di-hst-dapatkan-advokasi-dari-lkbh/,,Guru di HST Dapatkan Advokasi dari LKBH,Guru di HST Dapatkan Advokasi dari LKBH – Kalimantan Post,18,39,57,73,1954,1881,
076b242b87feb2c5556432eea1e995f7,,http://www.kalimantanpost.com/dppka-barut-gelar-sosialisasikan-pajak-dan-retribusi-daerah/,,DPPKA Barut Gelar Sosialisasikan Pajak dan Retribusi Daerah,DPPKA Barut Gelar Sosialisasikan Pajak dan Retribusi Daerah – Kalimantan Post,18,59,77,178,2637,2459,
d0eaf9e3c2e6b7c023cc6f1c2510073b,,https://seks.babe.news/ba36ba/kata-kata-yang-bikin-pria-turn-off/?utm_source=BaBe%20App&utm_medium=Article&utm_campaign=Artikel%20BaBe,https://seks.babe.news/,Hindari Kata-kata yang Bikin Pria 'Turn Off' Saat di Ranjang,Hindari Kata-kata yang Bikin Pria 'Turn Off' Saat di Ranjang,0,60,60,109,1764,1655,
0044af4eb2bd71d790fe4021f5c44824,,http://www.mediasulbar.com/index.php?pg=Read&ia=5694,,Nilai Tukar Petani di Sulbar Naik,Media SULBAR - Portal Berita Sulawesi Barat,31,33,43,0,2215,2215,
e9289a01c7254bdbf7b8128d54e89d70,,http://mamujupos.com/2016/11/04/ratusan-umat-islam-se-sulbar-gelar-aksi/,http://mamujupos.com/2016/11/04/ratusan-umat-islam-se-sulbar-gelar-aksi/,Ratusan Umat Islam Se Sulbar Gelar Aksi. Allahu Akbar!…,Ratusan Umat Islam Se Sulbar Gelar Aksi. Allahu Akbar!… – Mamuju Pos,13,55,68,10,785,775,
5ce1825129fe94e07d06d2638cd47b19,,http://offside.co.id/bola-dunia/liga-europa/di-europa-league-mu-ditaklukkan-fenerbahce/,http://offside.co.id/bola-dunia/liga-europa/di-europa-league-mu-ditaklukkan-fenerbahce/,"Di Europa League, MU Ditaklukkan Fenerbahce","Di Europa League, MU Ditaklukkan Fenerbahce",0,43,43,16,2005,1989,
2095ec8c8fa26eb3e9161561b725d333,,http://offside.co.id/bola-indonesia/isc-2016/asyik-pemain-persija-berangkat-latihan-naik-becak/,http://offside.co.id/bola-indonesia/isc-2016/asyik-pemain-persija-berangkat-latihan-naik-becak/,"Asyik, Pemain Persija Berangkat Latihan Naik Becak","Asyik, Pemain Persija Berangkat Latihan Naik Becak",0,50,50,56,1509,1565,
e5ba335763b7eceb7f4f5b78978dcfa9,,http://offside.co.id/suporter/ultras-janji-lebih-dewasa-di-usia-ke-17/,http://offside.co.id/suporter/ultras-janji-lebih-dewasa-di-usia-ke-17/,Ultras Janji Lebih Dewasa Di Usia Ke-17,Ultras Janji Lebih Dewasa Di Usia Ke-17,0,39,39,0,911,911,
b24933c3b10a4833a584070999d30bdd,,http://offside.co.id/eksklusif/kurniawan-dwi-yulianto-saya-generasi-gagal/,http://offside.co.id/eksklusif/kurniawan-dwi-yulianto-saya-generasi-gagal/,Kurniawan Dwi Yulianto: Saya Generasi Gagal,Kurniawan Dwi Yulianto: Saya Generasi Gagal,0,43,43,0,1445,1445,
ff3d74410a8e34d71146ff7cf52fbb98,,https://kupastuntas.co/berita-daerah-lampung/tulang-bawang/2016-11/30-km-jalan-lintas-timur-kabupaten-tulangbawang-rusak-parah/,https://kupastuntas.co/berita-daerah-lampung/tulang-bawang/2016-11/30-km-jalan-lintas-timur-kabupaten-tulangbawang-rusak-parah/,30 Km Jalan Lintas Timur di Kabupaten Tulangbawang Rusak Parah,30 Km Jalan Lintas Timur di Kabupaten Tulangbawang Rusak Parah,0,62,62,212,3586,3374,
979728477be34fb978e9f416daa8367e,,https://wwowwww.wordpress.com/2016/10/20/wwowwww/,https://wwowwww.wordpress.com/2016/10/20/wwowwww/,Wwowwww!!!,Wwowwww!!! – WWOWWWW!!!,13,10,23,1015,165,1112,
67fd2adf5b0c87d20c927943ebd83382,,https://www.bantennews.co.id/pattiro-minta-pemkab-serang-buka-roadmap-pembangunan/,,Pattiro Minta Pemkab Serang Buka Roadmap Pembangunan,,0,52,0,0,1799,0,
d3927f42b220df870053e57de001c05c,,https://www.bantennews.co.id/32-bus-massa-dari-banten-ikut-aksi-di-jakarta/,,32 Bus Massa dari Banten Ikut Aksi di Jakarta,,0,45,0,0,1669,0,
535d68d58b2005673bc1bf1c396a35f1,,https://www.bantennews.co.id/simpan-ganja-di-bungkus-rokok-pemuda-serang-ini-dicokok-polisi/,,"Simpan Ganja di Bungkus Rokok, Pemuda Serang Ini Dicokok Polisi",,0,63,0,0,975,0,
a53a4e99c77c545d74cec49d1f244163,,https://www.bantennews.co.id/menangkan-pilgub-banten-golkar-cilegon-jual-ketampanan-andika/,,"Menangkan Pilgub Banten, Golkar Cilegon Jual Ketampanan Andika",,0,62,0,0,1473,0,
a6abd9628a1c66552b3c9282a8d945a1,,https://www.bantennews.co.id/yuk-hadir-apartemen-greenpark-terrace-adakan-kegiatan-open-house/,,"Yuk Hadir, Apartemen Greenpark Terrace Adakan Kegiatan Open House",,0,65,0,0,2114,0,
50294cb379b33ff87a9be606c701701b,,https://www.bantennews.co.id/saemaul-undong-gerakan-cepat-bangkit-dari-keterpurukan-1/,,"Saemaul Undong, Gerakan Cepat Bangkit dari Keterpurukan (1)",,0,59,0,0,2655,0,
198301032c3c90dba5dfb37dd7f545ec,,http://www.gregetan.com/ini-alasan-cewek-stalking-akun-socmed-gebetan/,http://www.gregetan.com/ini-alasan-cewek-stalking-akun-socmed-gebetan/,Ini Alasan Cewek Stalking Akun Socmed Gebetan,Ini Alasan Cewek Stalking Akun Socmed Gebetan,0,45,45,0,1462,1462,
761391b0c39ea7b8fd42c0e67754fb00,,http://style.tribunnews.com/2016/11/05/nostalgia-yuk-masih-ingat-soundtrack-telenovela-cinta-paulina-ini-dia-lagunya,http://style.tribunnews.com/2016/11/05/nostalgia-yuk-masih-ingat-soundtrack-telenovela-cinta-paulina-ini-dia-lagunya,Nostalgia Yuk! Masih Ingat Soundtrack Telenovela Cinta Paulina? Ini Dia Lagunya,Nostalgia Yuk! Masih Ingat Soundtrack Telenovela Cinta Paulina? Ini Dia Lagunya - TribunStyle.com,18,79,97,908,1857,949,
24f531da460a7a8494bc6519f2abbe29,,http://style.tribunnews.com/2016/11/04/buset-harga-android-layar-lipat-w2017-samsung-hampir-setara-4-buah-iphone-7,http://style.tribunnews.com/2016/11/04/buset-harga-android-layar-lipat-w2017-samsung-hampir-setara-4-buah-iphone-7,"Buset, Harga Android Layar Lipat W2017 Samsung, Hampir Setara 4 Buah iPhone 7","Buset, Harga Android Layar Lipat W2017 Samsung, Hampir Setara 4 Buah iPhone 7 - TribunStyle.com",18,77,95,653,1750,1097,
abe0e37149346a96c231828becdf590b,,http://style.tribunnews.com/2016/11/04/chic-banget-5-inspirasi-style-hijab-boho-ala-selebgram-dwi-handayani-berani-coba,http://style.tribunnews.com/2016/11/04/chic-banget-5-inspirasi-style-hijab-boho-ala-selebgram-dwi-handayani-berani-coba,"Chic Banget! 5 Inspirasi Style Hijab Boho Ala Selebgram Dwi Handayani, Berani Coba?","Chic Banget! 5 Inspirasi Style Hijab Boho Ala Selebgram Dwi Handayani, Berani Coba? - TribunStyle.com",18,83,101,808,1674,866,
3a6b19862c367f92cc42a5216296f6ad,,http://style.tribunnews.com/2016/11/05/3-kesalahan-saat-bercukur-yang-sering-dilakukan,http://style.tribunnews.com/2016/11/05/3-kesalahan-saat-bercukur-yang-sering-dilakukan,3 Kesalahan Saat Bercukur yang Sering Dilakukan,3 Kesalahan Saat Bercukur yang Sering Dilakukan - TribunStyle.com,18,47,65,89,1174,1085,
9dfa761feff58826baa3bb2bd9a0377e,,http://style.tribunnews.com/2016/11/04/ganteng-abis-ridwan-kamil-unggah-foto-candid-netizen-lee-min-ho-dan-afgan-lewat,http://style.tribunnews.com/2016/11/04/ganteng-abis-ridwan-kamil-unggah-foto-candid-netizen-lee-min-ho-dan-afgan-lewat,"Ganteng Abis! Ridwan Kamil Unggah Foto Candid, Netizen: Lee Min Ho dan Afgan, Lewat!","Ganteng Abis! Ridwan Kamil Unggah Foto Candid, Netizen: Lee Min Ho dan Afgan, Lewat! - TribunStyle.com",18,84,102,852,1761,909,
32439ca7cf2d6d2fdcaf6268a2c165c5,,http://style.tribunnews.com/2016/11/04/3-cara-agar-debat-dengan-ibunda-tidak-sampai-memicu-pertengkaran-panas,http://style.tribunnews.com/2016/11/04/3-cara-agar-debat-dengan-ibunda-tidak-sampai-memicu-pertengkaran-panas,3 Cara Agar Debat dengan Ibunda Tidak Sampai Memicu Pertengkaran Panas,3 Cara Agar Debat dengan Ibunda Tidak Sampai Memicu Pertengkaran Panas - TribunStyle.com,18,70,88,1113,2420,1307,
8ac5c84d1ac2db5f1fcd759cb0987b40,,http://pilkada.metrotvnews.com/news-pilkada/akWw4Zdk-posko-ahok-djarot-dicorat-coret-djarot-tim-kampanye-bisa-laporkan,http://pilkada.metrotvnews.com/news-pilkada/akWw4Zdk-posko-ahok-djarot-dicorat-coret-djarot-tim-kampanye-bisa-laporkan,"Posko Ahok-Djarot Dicorat-Coret, Djarot: Tim Kampanye Bisa Laporkan","News (Pilkada) | Posko Ahok-Djarot Dicorat-Coret, Djarot:…",44,67,58,759,1224,465,
9e77fde480acb2904592fdfaf326dadf,,http://mediaindonesia.com/podium/read/757/lebaran-kuda/2016-11-04,http://www.mediaindonesia.com/podium/read/757/lebaran-kuda/2016-11-04,Lebaran Kuda,Lebaran Kuda | Media Indonesia,18,12,30,0,3681,3681,
98922dcd98d32d0f347da5b5c2141100,,http://www.mediaindonesia.com/news/read/75681/calon-pemimpin-dan-ruang-terbuka-hijau/2016-11-05,,Calon Pemimpin dan Ruang Terbuka Hijau,,0,38,0,0,6409,0,
3550269a75da9dab587ce48f456f8689,,http://www.mediaindonesia.com/news/read/80964/uang-negara-jadi-jaminan-pembangkit/2016-12-05,http://www.mediaindonesia.com/news/read/80964/uang-negara-jadi-jaminan-pembangkit/2016-12-05,Uang Negara Jadi Jaminan Pembangkit,Uang Negara Jadi Jaminan Pembangkit,0,35,35,23,3541,3518,
cce91f68cda32f69e4e1bd6c25d43b30,,https://muda.babe.news/288930/wajah-suami-istri-bisa-mirip/?utm_source=BaBe%20App&utm_medium=Article&utm_campaign=Artikel%20BaBe,https://muda.babe.news/,Kenapa Wajah Suami-Istri Bisa Semakin Mirip Setelah Menikah?,Kenapa Wajah Suami-Istri Bisa Semakin Mirip Setelah Menikah?,0,60,60,277,2036,2032,
916e3e080505171396de5e16b4700461,,http://www.dreamers.id/article/57493/fans-kesal-dan-khawatir-lihat-sinb-g-friend-pucat-hingga-jatuh-saat-tampil-di-panggung,http://hiburan.dreamers.id/article/57493/fans-kesal-dan-khawatir-lihat-sinb-g-friend-pucat-hingga-jatuh-saat-tampil-di-panggung,Fans Kesal dan Khawatir Lihat SinB G-Friend Pucat Hingga Jatuh Saat Tampil di Panggung,Fans Kesal dan Khawatir Lihat SinB G-Friend Pucat Hingga Jatuh Saat Tampil di Panggung,0,86,86,83,1369,1291,
3b01abc50653f1d6f4167c5388ce2161,,http://www.dreamers.id/article/57505/keluarga-kardashians-bernostalgia-manis-ucapkan-ulang-tahun-untuk-kendall-jenner,http://hiburan.dreamers.id/article/57505/keluarga-kardashians-bernostalgia-manis-ucapkan-ulang-tahun-untuk-kendall-jenner,Keluarga Kardashians Bernostalgia Manis Ucapkan Ulang Tahun untuk Kendall Jenner,Keluarga Kardashians Bernostalgia Manis Ucapkan Ulang Tahun untuk Kendall Jenner,0,80,80,115,2070,1955,
fad2b16fb727597d85b06bb25517df82,,http://www.dreamers.id/article/57644/angkat-kisah-tentang-sang-ibu-ini-tanggapan-jusuf-kalla-soal-athirah-film-terbaik-ffi-2016,http://hiburan.dreamers.id/article/57644/angkat-kisah-tentang-sang-ibu-ini-tanggapan-jusuf-kalla-soal-athirah-film-terbaik-ffi-2016,"Angkat Kisah Tentang Sang Ibu, Ini Tanggapan Jusuf Kalla Soal 'Athirah' Film Terbaik FFI 2016","Angkat Kisah Tentang Sang Ibu, Ini Tanggapan Jusuf Kalla Soal 'Athirah' Film Terbaik FFI 2016",0,93,93,27,1213,1186,
a06ec599c4021869da3c4a7dde35a9f4,,http://www.dreamers.id/article/57503/kendall-jenner-tampilkan-gaya-sexy-a-la-paris-hilton-di-pesta-ultahnya-yang-ke-21,http://gayahidup.dreamers.id/article/57503/kendall-jenner-tampilkan-gaya-sexy-a-la-paris-hilton-di-pesta-ultahnya-yang-ke-21,Kendall Jenner Tampilkan Gaya Sexy A la Paris Hilton di Pesta Ultahnya yang Ke-21,Kendall Jenner Tampilkan Gaya Sexy A la Paris Hilton di Pesta Ultahnya yang Ke-21,0,81,81,87,1845,1758,
b098eff838ed7d3039bbf80d46759066,,http://www.dreamers.id/article/57507/gaet-kim-woo-bin-samsung-siap-rilis-galaxy-s7-limited-edition,http://gayahidup.dreamers.id/article/57507/gaet-kim-woo-bin-samsung-siap-rilis-galaxy-s7-limited-edition,"Gaet Kim Woo Bin, Samsung Siap Rilis Galaxy S7 Limited Edition","Gaet Kim Woo Bin, Samsung Siap Rilis Galaxy S7 Limited Edition",0,62,62,6,1203,1197,
1ad34ae96667b05fead6e0cc27359983,,http://www.dreamers.id/article/57854/ternyata-ini-alasan-mengapa-kebanyakan-pesawat-berwarna-putih,http://gayahidup.dreamers.id/article/57854/ternyata-ini-alasan-mengapa-kebanyakan-pesawat-berwarna-putih,Ternyata Ini Alasan Mengapa Kebanyakan Pesawat Berwarna Putih,Ternyata Ini Alasan Mengapa Kebanyakan Pesawat Berwarna Putih,0,61,61,130,1631,1501,
